Mass_RT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
941.8377_13.54	6801.812371	3615.610576	5360.743172	11308.86099	12845.03977	26148.13334	14744.86857	3218.860228	4130.994626	20519.94109	12947.36377	10488.68238	4997.465571	12213.48829	11696.57509	6466.492008	15375.17361	11480.74124	9387.712359	8810.440415	10533.22179	17210.23475	8538.801777	2714.736301	8704.097864	9414.131023	7047.186701	8076.242227	6893.390281	13017.32179	11096.84044	9784.10777	5178.265553	4333.502007	5764.680567	7394.583502	4849.017681	10606.04388	8074.185725	7078.929399	11346.23465	11568.95193	7136.86903	9966.572557	3604.475588	9484.004674	3242.493726	13387.28661	13315.68572	8256.617605	4977.711991	9583.594572	9841.364631	6269.082994	10746.97851	7851.580086	6372.196113	14081.00226	5071.546881	7225.181978	6100.288184	6489.541976	8624.097719	16242.57227	18690.5045	5887.65221	10198.19833	9275.610868	5031.489795	16412.08948	13358.19305	12377.71821	8323.630426	8817.863497	8443.559783	28459.95795	19990.46817	4560.5598	5352.26541	5808.982061	6726.163131	6921.315315	14198.50838	11946.41267	12521.63467	14043.81073	15854.89428	18601.83471	9804.244032	12591.17996	5220.203365	8500.854288	6227.314503	10279.28261	6002.206	13606.72109	7933.763004	4831.572595	9400.04372	6747.715478	7629.853597	11530.76211	11762.40122	4397.26697	3875.819598	8491.776247	12185.37196	27339.32585	5384.608241	7779.249407
942.7066_13.42	6728.881351	7728.631217	8014.638756	11619.21033	13094.9516	22904.43645	15388.69408	9032.361374	9132.593836	15755.04491	24410.90304	15957.68434	5465.815213	11167.53645	6789.937132	7811.039222	13703.67408	20243.70076	7331.199653	9616.724431	11823.18663	17941.54707	12182.02618	4290.734611	7335.129338	12241.3414	10378.96652	6107.48469	12443.52504	17821.99804	14052.41295	11776.94192	5687.626385	5351.770639	13669.45755	9889.834379	8252.274813	13064.70455	10271.44568	17168.45051	17568.15757	16798.82074	17814.70317	13522.94128	9563.971627	10948.58476	9490.744873	11293.55693	15460.83785	10634.4945	5166.752205	10149.35743	11994.61487	8822.212128	10194.43812	8002.353364	7680.771723	18032.47209	5493.848505	7338.748971	4352.039764	7750.917986	11971.4455	12948.69519	15349.69593	10055.8114	10442.58624	11967.47785	6380.727017	8887.405059	11443.5348	9359.441352	11422.68285	11320.16927	6843.10479	18955.21532	14440.39729	7333.816599	10586.11436	8794.882943	8744.260086	9244.805382	10325.92645	11565.77527	10502.19301	13235.80937	12832.9437	17020.1812	9386.899302	10746.22424	4657.115361	7511.299964	8189.18396	13322.31613	7022.238553	13443.77431	10582.39736	6904.132425	11348.61476	10479.16921	7419.650382	13888.5519	16155.84175	6322.87739	5246.143344	9614.125479	7931.216792	15613.80789	3762.373873	7244.985078
943.5487_7.95	1425.198173	894.9859534	1205.242396	1280.479176	1170.626349	2002.986619	1830.340355	1839.278997	1159.841072	1770.699355	1321.95236	1161.447787	1198.158065	1227.637612	1347.875782	1294.47728	1548.268518	917.013799	1341.771433	1275.555565	1291.310165	1817.9626	1079.804932	1078.844538	1303.265713	1565.555226	1227.549423	1035.674885	1367.296244	1308.184645	803.6110768	1498.929863	1530.187114	1362.967961	1287.566751	1204.243397	1048.506328	1008.660356	1239.180506	1223.421053	1482.069824	1224.038727	1450.576276	1210.327913	1083.457351	1922.036354	1521.633508	1369.408557	1890.490395	1601.201637	1176.047231	1730.749771	1294.023617	1273.73353	2022.750203	934.1221816	1217.347964	1349.62992	1649.462972	1316.943241	936.0230548	1037.94193	1378.784214	1456.23906	1298.934617	1839.802837	1204.293486	1544.059746	1418.380477	1627.201202	1271.889638	1488.356796	1252.054782	1551.656797	1091.809857	1505.821706	1305.949767	1284.516633	1655.582784	1340.670263	1727.440753	1135.697332	1449.382368	1656.326496	1027.947914	1447.141976	1721.834947	1486.84932	1257.96226	1504.665504	1521.305633	1377.000006	962.4763086	1140.478354	1240.804835	1281.355208	1120.33177	1064.295944	989.6577041	1333.629472	1345.385981	1344.448972	1369.26123	1431.503059	1228.750422	1106.975483	1422.209737	1251.326414	795.8059943	1404.282221
943.8531_13.92	16226.36705	9924.819296	17588.55091	25210.56904	19603.1918	37582.70195	27196.82715	8471.905806	9003.140518	45526.96785	31386.91035	29409.18567	10752.8594	29455.77294	19120.45438	14214.00999	22786.08994	28911.60438	22420.02678	18736.79891	22554.01424	36609.38793	25570.74167	7246.278018	17219.76663	21753.4492	17290.07426	19492.30998	16122.13581	24140.98056	27179.71245	26285.64031	13879.04108	10035.85392	17162.11279	19625.49212	12348.05446	26839.83993	12117.52867	21847.61901	14738.26162	26941.28839	18631.39636	15899.11831	9427.541674	23752.86004	7746.118542	29983.29787	22071.99062	16583.47617	11971.37142	19385.01293	18496.78327	16688.19103	24568.96441	19762.1671	14686.44618	22114.46709	11694.88414	18205.86279	15555.65661	13374.73641	16942.02252	28838.34151	38943.92102	13782.56291	26944.8624	21609.51713	11962.39058	30964.19088	20737.38897	15787.17626	14438.80652	13630.15426	16461.92205	52076.0177	42811.91324	13215.37696	10625.32965	13811.01587	11954.90301	18658.40513	23773.60119	22126.65139	26259.37538	31464.30037	36322.4616	44517.8667	20605.36021	19880.91169	15752.00661	20742.6962	15914.12602	24887.80114	12242.8676	26106.39402	11562.59823	9978.861509	17065.70432	13088.88205	17400.32108	24579.52074	24116.75535	10042.20563	10279.55734	17115.09317	19267.36291	39682.00097	15005.1649	17471.64261
943.8538_13.71	2044.563413	1013.063003	1670.567359	2400.95982	1810.187448	4951.230671	3320.309677	1014.098551	1296.371355	5745.900411	2841.581814	3527.502526	1603.323799	3767.948315	2723.016508	2542.015346	2891.12374	2535.029211	2694.057879	2291.225895	2373.556831	4655.730959	1867.470636	777.58339	1594.908576	2487.710442	2123.918241	1362.338256	1516.917787	3242.719023	2498.123669	3033.456431	1912.712416	1144.319597	1457.97231	1907.319566	1528.025092	5319.898068	2456.761306	1956.832276	1083.485814	2063.986298	1806.618109	2182.152753	1372.908677	3089.174506	1167.916305	3078.770598	3864.076721	1957.236048	1289.717776	2275.726523	1773.134755	2312.225882	3262.161192	2985.59023	1528.464674	2743.169138	1335.80503	1981.250491	1523.919308	1262.979284	1708.865059	3790.307823	6700.251361	1342.841148	2232.717072	1874.375334	1189.277003	3198.755193	2994.193334	2158.125964	1500.334731	1913.897259	1561.79493	5626.994172	5628.116921	1103.849476	1405.94925	1500.381339	1676.768187	1493.628298	2201.696984	2358.256324	2458.768817	2736.744914	3295.036159	4435.346026	1938.415624	2302.242794	1410.779131	1932.97194	1272.080843	1543.898523	1415.699558	4442.736407	995.9179072	1475.767821	1832.667099	2316.623331	2122.059637	3338.045922	3756.607209	1215.888267	1181.385498	1572.561686	2013.348673	4335.793711	1294.873394	1549.546942
945.7766_13.24	2024.669224	2164.98478	1965.182635	3023.750262	4476.088426	10113.78879	4972.055618	3843.944507	2953.185416	5146.499769	10491.86277	6978.973915	1432.161423	3479.58729	1863.312034	2386.623663	3922.920904	7235.584432	2441.26753	2371.949161	4102.142452	5962.010242	3560.185788	1572.275992	1582.881187	3491.145365	2907.980562	1576.65683	2954.454154	6693.130815	3740.230089	4051.227058	1123.286883	1242.842191	4224.234393	3838.592945	2599.24927	3640.497229	3585.340062	6887.152531	5771.405523	4598.770124	6652.271739	4586.068569	3215.078717	3703.302098	2953.450463	3576.421372	4967.631996	3488.493276	1246.594769	3333.44461	5628.275754	2671.036007	3377.080602	3231.466988	2329.179615	10100.19841	1751.020269	3118.135271	1258.387753	4460.442548	6516.80327	3907.344748	6312.788805	4622.243481	4327.955408	5082.485302	2430.753149	2667.961436	3217.336847	4119.068544	5274.198764	3566.07082	2681.883907	4802.687379	5213.935498	5058.339014	5494.506435	4377.544124	3183.611486	3190.26189	3681.042298	5386.673315	3763.226636	4465.514454	4586.327521	6155.124274	4430.245403	3354.241844	2030.041837	2803.944015	3184.742506	5380.313796	2210.759773	5632.991435	7030.239571	3321.766383	5044.079716	3595.490847	2855.454277	5486.655156	13220.36258	2509.577018	2957.244248	2915.107605	3736.869321	4917.055287	1511.463162	2815.907261
945.8667_14.11	3202.598762	1544.706608	3231.29352	3093.41878	1940.776919	6223.540892	4219.56834	1490.585588	2131.728976	8394.717606	4648.178922	6639.197077	2379.727139	6561.687266	4024.992722	4502.062173	3808.026923	4578.258889	4314.874936	2972.88413	3504.885435	7511.636881	3666.532345	1266.552545	1886.231561	3883.273078	3345.851318	2150.916432	2230.857662	4504.909943	4299.901777	4883.747242	3945.366659	1751.998132	2469.699115	2956.553526	2237.315035	9331.162358	3265.988062	3879.856948	1224.423807	3461.590231	2888.016497	2513.840476	2155.589073	5046.312438	1744.303714	4461.082985	5655.791911	2308.525592	2093.611337	3460.873611	2232.375118	4196.042655	4583.59392	5850.959011	2398.699478	3301.881312	2267.173813	3000.077664	2676.889723	1830.493831	2470.392034	5223.64606	12741.06076	2016.37449	4145.360203	3268.641535	1900.452371	4401.735348	3458.145797	2419.666766	2273.507288	2251.451642	2220.67947	7847.566054	9537.694977	2136.051155	2298.846146	2623.49024	2553.082756	2619.406876	2854.95788	3174.614389	3624.10779	4391.022741	5705.397205	7108.565051	2718.753805	2593.695876	2678.994789	2843.300317	2065.166247	2893.34363	2190.664111	8390.723394	1412.668579	2412.028344	2132.014585	3678.282719	3385.243243	5316.156889	5978.353103	1909.417239	2173.919656	2214.23526	2729.445575	5142.189417	2317.461876	2337.796395
945.8685_14.36	19772.86643	12543.8694	30070.52828	21907.20555	14573.12622	33882.72229	26702.9622	12438.07709	16657.36092	46635.2956	34980.94522	42372.95422	14141.12859	40033.91262	21115.36807	21511.37358	28636.96408	35779.70667	22242.02418	17925.55104	24242.62128	43615.65111	30115.03347	11047.6847	12256.2721	24314.23418	21779.9242	18387.55839	17921.8289	26568.61846	27649.9636	25983.51551	25925.30234	13793.66047	20921.42796	24079.76159	15656.50866	40650.1845	16758.41656	27126.41594	8351.718075	23499.60513	21719.12195	15868.09882	13078.38548	26800.16124	10996.87126	34885.35884	28839.21959	12921.64701	15981.89598	25936.26151	15501.29034	23208.95006	23362.02962	29251.65258	20277.88076	22119.0741	14677.67618	21044.10478	20394.36322	15483.7546	17823.6084	27787.92192	53306.20375	16020.38124	33166.7608	23193.68587	16325.61852	27786.09048	14749.02414	14662.1483	14562.77038	12005.69915	16702.0103	48323.77697	52030.70091	21618.03849	15080.97357	21300.48805	14287.43382	21390.47326	19401.65114	19714.15503	25487.33191	35572.02302	40407.52413	45515.7294	22135.41882	16589.41307	21153.09628	21836.22388	16377.20259	22501.3274	15669.31802	36540.00297	9722.339648	12623.35303	12941.5482	17532.91108	21149.24044	27323.32749	29323.43504	12213.12552	16424.52617	18752.34269	17789.64853	28720.75245	14988.22862	17114.62458
947.7911_13.56	4228.837799	3794.538153	5462.604725	6069.954961	7398.594359	17973.52958	9808.582306	7765.536618	5985.66501	11625.36316	17239.60563	16086.45606	2645.708242	6970.568583	3980.016299	5901.386197	8063.919747	10845.24846	4219.164674	4486.130997	7905.062211	12697.33449	6890.560001	3279.205738	2827.566691	5296.415069	5480.287443	4104.926187	4542.485864	12233.53448	6470.055967	5866.144761	2715.624694	2774.526849	7953.332841	7240.889004	4958.951672	9477.098357	5981.21881	11387.70641	7265.642959	7823.916149	10011.88631	6016.519193	5675.665736	7665.430111	5563.292388	8070.513187	7312.547338	5659.1212	2645.394633	7407.02586	7811.806274	3450.027208	7357.394448	3650.485327	4040.057307	10651.8166	2721.385516	4636.266724	2305.496655	5627.98248	8040.419758	5546.431577	12037.46281	6668.068029	7434.519454	6577.581362	3678.607745	5047.380981	3560.033226	5465.839017	6351.259991	3799.606261	4431.946604	7531.661614	9011.586376	9744.669374	5601.406613	6729.391395	4067.298265	4345.05063	5307.755509	7636.905374	5456.351196	7918.979434	7349.765277	10918.2898	6535.730654	5523.591937	3486.896376	4325.364538	4195.283264	6745.390275	3746.107139	8946.591484	6316.361106	4691.155197	5956.695391	5294.869897	4484.555882	8442.75708	19359.49847	3327.332669	5179.332728	4846.229714	5429.494963	6912.321665	2732.577524	4241.135616
948.7517_14.45	2868.397898	2889.601542	5125.880498	4144.188218	5184.238371	4652.769375	3579.390884	2919.736198	2805.235484	5633.839303	6415.865879	6261.864493	2053.176931	3415.882446	2662.518388	4666.802835	5584.259015	3938.614139	3287.586222	3047.694897	3539.325755	4389.78974	5433.564566	2035.368305	2911.865041	4576.830497	3535.80635	3057.476864	4167.199722	5054.294979	4755.981275	4624.038867	2897.931975	2792.691682	2626.177799	5618.670211	2936.446763	5439.830042	2421.27775	3653.448443	4696.234945	3696.161354	4396.815601	2570.853246	2529.502011	3982.121768	2882.324184	4615.512693	3183.735368	3348.668006	2828.083231	2825.919361	3505.980092	2446.588823	3248.182609	2582.808006	4036.907882	4712.747782	2585.420829	3882.99324	2814.752928	2894.488967	3143.427224	3678.252091	5700.244452	3691.874744	4286.022391	3506.035489	4308.230087	3740.156631	3620.606678	3278.633832	4053.162465	4066.092068	3862.194986	5908.669229	5089.26972	2475.854715	2842.316031	4036.446745	2883.649007	3179.640924	3666.511558	4123.267994	5115.017284	4669.991419	4668.736834	4893.731845	3357.285717	4364.544731	3187.500511	3239.280327	2924.609614	3333.02605	4126.718551	4372.350725	2997.660872	2201.02886	4098.013824	3664.445695	2671.619876	6314.708699	4513.651953	2681.500367	3311.134103	5913.753928	3540.427371	4780.405441	3818.268007	3101.47075
950.7337_13.25	485.2031326	511.4965933	480.3368042	703.0458418	944.8643445	1513.231977	977.4510787	854.12364	747.4240306	973.470164	2076.834665	1409.388423	613.5997574	762.8020239	425.6980899	518.2745542	746.3229577	1455.078121	558.8223531	512.3136625	752.9559592	1074.530803	774.3561532	348.2610269	386.3478897	787.5198485	683.9484015	363.5090397	715.5978555	1230.014683	939.1329599	980.7428979	614.9998368	258.8272438	1064.485821	861.088051	607.3465148	670.8729317	735.0466598	1514.9504	1121.651696	1005.258139	1478.604422	969.7638839	749.7483077	712.21057	706.1224305	809.0493311	1085.220642	727.8709193	405.929817	682.7336051	1132.044142	1160.894956	640.9543462	757.4234944	510.2280226	1591.722221	423.1340608	662.4849716	456.0611268	875.4990748	1265.043062	726.8109116	1108.000702	985.1720137	1704.685725	992.0194239	588.1624231	468.5490847	676.6364658	774.6782183	1018.678674	912.1036747	578.111119	984.315035	1055.335505	1054.529026	1229.887183	1571.773319	680.3821626	721.6332413	760.6209627	885.7761897	912.2288494	853.1809934	859.2841356	1395.241262	807.853781	585.890779	447.0718439	585.0827637	722.1980361	1029.223492	524.5549392	939.5005844	1649.724789	626.2052252	951.9037009	736.4394555	583.7863182	1039.825982	2041.163576	548.0272097	632.2131022	690.156646	563.6767087	910.1696321	259.9696297	776.089236
952.7835_13.12	4282.154224	2408.304991	3188.237117	4578.997461	6987.795633	23057.17697	15189.3126	6674.056607	4756.593756	9414.579472	8346.988149	6175.054259	3692.700737	8086.739279	7233.926349	5270.081844	5358.586532	4828.651129	3775.749415	3441.184971	7763.242538	10311.13103	3064.074991	2963.952259	3772.463122	3261.378552	4713.584736	4053.213803	4157.027788	11627.43748	3252.699081	3369.32208	2697.606575	3771.949173	5391.979835	2940.818085	3828.967107	6511.557884	10910.24349	5573.934203	6674.52439	4851.222667	5756.85344	9257.87711	3627.001471	7351.6803	4229.55098	6259.960144	13311.34442	7050.171874	3114.458231	8660.999214	7054.251429	3646.079194	8385.276922	4341.305833	3711.671601	17334.77496	3606.991616	3194.150313	2588.118341	5850.570387	4975.077338	6993.151493	7591.417469	6697.882727	6266.993782	6798.191372	2035.137444	6256.441148	3678.69081	7280.37385	3954.317194	3525.881198	3776.367963	5747.983178	6424.124608	4421.952721	4649.429923	5143.245995	5950.761374	3441.785692	7051.015134	7449.777263	2823.20388	8025.935296	4773.737117	4681.491393	7073.549094	8232.913969	2587.095408	4224.32151	2596.843489	3869.660943	4104.770555	15250.25293	2995.146147	6021.085495	5291.227819	5660.179873	6172.90725	5295.42179	22048.91986	2105.350425	4334.477189	3227.918552	7412.021155	6574.503512	2917.572072	4439.094609
952.7892_15.59	1379.08667	1014.803344	2725.080765	1720.624549	1439.925171	4591.50826	2058.332735	1614.786268	1061.567759	3520.048598	5633.902783	3945.342275	1211.167777	2582.48618	1214.621052	3952.027001	2019.299898	1669.508605	1932.826921	1151.481324	1942.851044	2750.245773	1877.707087	990.9215788	1377.434613	2653.578391	1849.268711	1069.54721	1201.094895	1535.936445	1625.632263	2394.392714	2469.319804	1161.922185	1607.069332	1712.401719	954.0009236	2436.872912	1185.826184	1691.894682	2394.303874	1312.966665	1665.131846	1122.842437	1324.074736	3107.968208	1011.189	5120.739265	3272.647803	1039.231569	1386.81889	2007.958705	1318.3827	1969.320462	1609.457109	2825.324062	1858.393387	2932.647745	1462.121988	1445.782662	1636.485736	966.2399434	1169.562807	1621.124986	5215.710076	1441.036608	2668.343987	1564.566444	1605.373171	1527.872763	1744.532886	868.1579077	1178.482199	1797.471214	1401.174584	3528.653947	4874.040458	1309.711713	1641.155327	1566.854873	1674.697597	1576.972164	1169.949999	1163.995649	1768.016658	2882.061649	3551.045941	2424.158267	1320.982547	1083.370659	1614.085036	1295.442626	1209.020989	1240.595072	1576.335624	4188.231549	1158.074327	1262.961629	1103.217996	1310.142119	1269.887904	2545.320456	2163.010236	932.9813326	1314.441826	1713.768362	1264.253585	2095.446494	1717.77177	1191.828589
953.8395_13.26	5060.62996	2757.069421	3700.513561	7937.707295	9455.021851	20844.51198	11941.59706	3439.516043	3563.229008	15725.79374	10982.97142	7593.147231	4375.742781	9501.075143	8403.699788	4721.234186	8934.85261	8097.502273	7884.34519	6107.545717	7003.873863	10947.75737	5680.797586	2103.334256	5754.657894	6254.545102	5913.910198	5067.123816	5905.749182	10629.11323	6982.99597	6964.589328	3907.504987	3733.565151	3839.802464	5734.36296	4114.289697	9130.635567	8619.642786	5441.398593	5640.88789	6668.767715	5644.261938	9342.838967	3049.770499	6406.723559	3158.892925	9135.079166	15713.45539	6590.661256	4109.941149	6963.788882	5863.142832	5941.849009	8157.849818	6161.081901	4959.816293	12711.00772	3714.440005	5065.087879	3712.386643	4805.792274	4984.315967	10936.48325	12234.77159	4850.722738	6533.455021	6939.424685	4454.804241	8996.241603	10057.74786	9330.706517	5750.2191	6252.924265	5855.020133	18308.87872	16550.05098	2640.089309	4207.166293	4059.910497	4886.887774	4832.693442	9900.778865	7627.265234	8469.739625	9078.68289	9531.904495	10335.8595	7092.183211	8630.243469	3222.554698	5647.821843	3763.318866	5502.432566	4038.646565	11529.07879	3479.7944	3910.801588	6884.608681	5138.413147	5852.766366	8158.542479	8713.317835	2922.395471	3070.311709	6062.067955	7681.373382	14970.09057	3608.753446	4493.76253
955.8552_13.55	25003.31749	12877.68737	19411.02631	40917.9809	42133.50549	95199.32593	52992.01855	11293.41257	14810.91636	73213.12076	47047.48623	36534.10515	19232.72704	47094.10961	44194.73525	22942.78209	55306.66574	42037.44768	34350.28623	32247.05864	38592.75421	62440.52452	28972.83596	8857.010494	31602.5835	33631.49127	26863.57508	29160.14712	23679.68174	47372.63268	40485.61392	36414.04335	17700.21373	16546.4544	18293.30542	24050.13163	16126.69802	37571.99671	30658.94112	26001.58927	36139.06949	41942.60173	24352.60457	37061.43436	12582.79516	33905.27332	11574.37708	42594.19015	51396.95156	29722.83628	18410.61344	35140.43792	35816.93433	26084.11765	38166.96517	29141.36048	22347.24337	46330.48534	17687.04216	23241.70744	19514.36956	22665.71064	29642.69224	56043.42165	64692.29348	20186.82448	35753.57891	30391.3267	16338.07168	57425.61471	46977.44152	43764.4441	29079.59642	30920.91678	27868.68297	102234.8059	71791.54254	12404.67349	18571.54049	19880.14324	23671.4834	23031.36872	48497.32394	39695.77267	42868.52736	48154.08935	56897.70194	63954.4102	33860.35801	42651.30556	17344.27968	30067.80834	21877.26195	34848.02236	18198.82989	41025.38943	27112.24996	16304.19674	31265.06591	25085.53939	26388.79844	39836.87228	38354.34087	13839.70043	12260.93206	27316.81075	41768.40302	97916.69591	17623.69894	26237.54612
