Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
264.0161_20.4	2695.74074	4143.71056	3748.134761	2151.649069	4347.851244	3053.329512	3512.353423	3389.893437	3387.785542	2053.208646	3414.026739	5239.962447	3377.073457	2570.069016	3543.437273	3081.963779	2363.255223	4629.365099	3304.481023	2085.888988	3526.252303	3568.683205	4062.2359	3825.62227	4605.217358	3647.696624	4035.095649	3365.140539	3124.452744	2823.702371	4550.61608	3345.663742	3882.176933	4048.963938	3364.962156	4237.145852	9091.542582	2880.413204	3750.882923	4063.982991	3574.596261	4325.811704	3534.160219	3073.681503	4022.125692	3247.339503	3843.198342	3957.946095	4167.930757	3543.467581	4113.082267	3782.865079	4179.298733	4307.754915	3338.752692	3846.550562	3873.468772	3602.081363	4362.17561	2576.204405	3831.841531	4206.526688	2358.122368	3775.713181	3453.837293	3054.544012	3659.380097	4117.577834	4003.85939	999.9176892	3352.703873	3140.499312	3577.624851	3883.026406	4418.803222	4018.999191	4169.372374	7487.88648	2890.646425	3273.783839	3197.929319	2596.020178	3146.155779	3287.976605	3569.793839	4288.542868	4576.080402	3857.573491	2954.137288	3258.457872	4370.243804	3281.342532	5178.72958	2101.832356	2923.825859	3324.70639	4123.833598	3574.785082	3305.512816	4164.143178	3821.987903	2563.700725	3505.393518	2438.469239	2906.939467	5048.97346	81475.48361	3695.178818	3080.979197	2595.279798
436.005_30.04	2742.83625	1767.947356	2296.761369	1902.149339	1682.9065	2026.307873	1934.449603	2195.769088	2044.15732	2342.227579	2408.119432	2071.373566	2850.695167	2557.045441	2020.456274	2191.566309	2059.560128	2176.936018	2006.033215	2354.817609	2132.872289	1886.9327	1948.150656	2339.507811	2225.993402	1743.20923	1943.655848	2077.145183	2883.430288	2255.920991	2413.081396	2135.263335	1991.242358	2111.451836	1860.33603	2033.004491	2592.169827	3027.573402	1974.662114	2154.995428	1957.517324	2585.007818	2604.211774	2036.665182	2122.695781	2059.285353	2157.721723	1943.675797	1889.22806	2202.731061	2496.686393	1965.26116	2050.93238	2090.084923	2121.371101	2384.115551	1831.036541	1933.800469	1871.108957	2589.319208	2581.956025	2240.427655	2809.128984	1805.151073	2405.185034	2103.705211	2060.302513	1881.245368	2181.911808	837.6862893	2217.54262	2657.753627	2244.921032	2416.840258	2360.25094	1558.155792	2038.64501	2876.236075	2013.600384	2254.87903	2072.78183	2902.574847	2159.703455	2220.794042	2366.629758	2172.066662	2075.543737	1884.973861	2205.881926	2530.38656	2029.408739	1989.234772	2000.869581	2363.802863	2284.941758	2167.525456	2626.853864	2191.586236	2449.904366	2192.629828	1994.184698	2784.195936	2285.960364	2555.86877	2324.337786	2227.25328	4234.671773	2927.135747	2408.619323	1833.961339
303.9938_32.27	1947.462178	1361.682349	1762.569163	1514.790993	1359.065659	1819.132992	1456.402866	1586.386624	1560.936874	1352.743873	1616.940135	1336.806863	1723.767774	2448.724192	1687.179463	1450.610738	1809.943631	1450.506971	1345.152533	1568.035532	1534.321363	1385.700304	1408.328843	1597.697726	1347.333748	1447.958172	1319.893415	1249.831221	1419.270014	1482.282026	1001.565758	1286.672306	1719.977858	1406.568125	1392.748008	1695.079404	1959.830066	972.3802545	1479.025917	1735.945274	1837.723946	1747.627308	1917.157951	1570.677147	1699.920286	1410.074646	1538.478068	1502.375499	1900.942881	1558.412742	1559.699707	1627.462439	1728.416015	1403.157194	1405.909257	1475.663217	1501.09915	1558.05399	1335.61027	998.6552876	1669.112347	1768.552867	1913.956563	1493.615522	1187.409215	1518.548926	1680.15573	1446.89394	1454.533818	1497.751666	1912.634261	1342.1062	1268.848045	1440.184472	1533.59261	1721.908725	1678.518982	9523.420231	1810.219599	578.0175305	1654.673284	1823.984247	1695.90782	1451.973341	1516.302177	1681.581961	1904.191609	1325.856606	1614.309214	1495.924929	1666.775271	1713.241256	1297.476791	2262.565545	1568.519481	2285.3473	1790.260102	1505.874062	1230.421604	1201.257646	1498.211617	1584.303288	1619.760841	1805.341372	1357.094	1358.757625	33414.91195	1903.974861	1721.911484	1385.258345
136.037_20.44	7254.305173	6893.462147	6699.203433	6732.783835	7854.70934	7151.941455	6078.219024	7782.123996	7544.930769	8022.078021	5873.926783	7532.475259	8585.194947	9132.316057	6524.536948	6470.569929	6829.414137	11039.14079	8445.29969	9683.896837	9674.901014	9381.23256	7527.22651	7858.356337	6986.185247	6192.174344	5993.550666	9848.160995	7482.674894	6224.693642	10729.4902	6141.598903	7499.854948	7898.387095	10349.85776	5956.445787	7880.869918	8790.045718	8158.037759	5947.037244	6018.010044	4688.259933	5772.839174	9758.579742	10606.43315	8179.202772	6299.571778	7793.21691	5334.084969	6269.426041	7326.440594	5998.437505	6734.054379	7269.292205	6093.388486	6757.605772	7225.196218	6341.911164	7241.373757	8349.952092	21042.20533	7022.28314	5477.787954	6255.655347	8447.402017	7064.655159	7893.782077	7047.710065	6487.117797	14528.1919	6469.283372	6546.023473	8647.73498	7227.784044	5058.370849	6193.717284	7632.566378	54004.05164	6377.059954	6921.674089	6108.80411	8207.536119	7930.430536	7201.696282	6908.370776	7290.786827	6931.71481	7045.267473	8096.119704	7836.902557	5701.729672	6733.661436	6047.296975	6928.682701	8695.145291	7032.502717	4502.080909	7866.528064	9046.05161	7717.392367	5824.784217	8418.343963	7302.263891	7638.506031	7265.984739	6657.890738	193378.2736	5690.212139	6830.306895	6717.071109
250.1072_11.66	2083.888702	2668.177434	1652.341298	1289.593623	1263.198162	2329.240753	1678.925687	1509.42188	1925.741433	2012.4661	2225.905288	1403.757278	1455.551896	1016.791757	1920.738621	1735.25959	1660.042941	1486.588914	2343.439525	2102.464236	2289.212648	2130.481893	2172.119429	1737.545439	2034.902778	1914.517339	1785.912034	1096.519161	1058.874876	1375.437486	1556.231202	1320.691138	1835.938632	2729.249104	1894.752874	1799.897075	1517.339708	1051.748645	2622.454525	2184.904678	1694.781648	838.8122261	1870.788392	2011.396265	1709.543256	2137.763177	1776.601409	2131.078503	1804.800907	1564.316907	1742.134047	1463.81209	2600.293114	1898.956983	1379.335011	1617.03133	1574.28574	1556.294275	1469.902076	1373.262009	1097.023925	2344.086313	1223.960279	2361.510687	891.9465807	1662.825728	1692.408595	2717.403309	1193.72996	2051.224928	1721.203105	1247.901836	2889.534362	1807.362529	2035.427482	2071.864817	1922.542518	2993.432418	1842.18824	1770.784076	1363.582727	1452.332489	2239.131658	1215.325484	1370.680169	1852.15741	2324.98037	1841.758507	1723.039561	1263.981942	1772.197497	1857.836022	2277.892838	1490.620732	1524.861945	2088.619135	2791.360336	1593.84654	1624.763222	2099.902224	1888.457874	1667.585693	1569.052406	1439.709797	1455.301142	1436.338034	45387.73857	916.6575691	1372.190636	1779.628896
293.9315_12.39	29658.25852	44001.96762	47734.16558	40536.73661	39605.39872	55547.61201	34125.95438	36980.24073	40786.9476	45388.27352	46149.20623	32029.35215	38409.00884	49836.43026	49489.48545	53293.13937	50171.19101	38946.91183	34416.8225	44629.53826	44890.25314	51307.31074	44782.93715	54492.20891	55394.27162	36007.43024	52749.003	38935.79526	47724.43693	48856.74386	55980.55099	42433.63634	51344.70867	42353.1376	41979.25842	41818.47237	18647.86194	72350.09348	53719.13938	44412.63147	45351.34091	26108.02202	59303.56688	48021.32952	45199.75101	57237.16722	47844.41635	46733.25368	36079.02432	37733.87383	57122.61231	42585.67011	50221.70119	45216.35687	51522.38657	47917.95785	34019.62176	35456.97117	43081.6006	41761.66434	39129.82739	34382.45446	37827.13932	52213.61516	34640.24371	56682.98031	59635.37047	46335.88613	49830.32348	87394.86722	49160.17145	58128.40353	48495.32834	59103.54138	39208.70349	33815.4769	37834.39366	435914.7027	48212.46177	50503.62021	48928.03279	49594.64413	47597.59725	33303.04906	45122.4618	56691.32526	53387.97558	30771.34339	46549.3945	38892.07131	41458.15235	44466.27166	57571.95081	48028.03565	34201.41989	49445.1058	41441.62104	67867.94002	44426.38555	64109.16949	46628.79071	63945.36254	60319.02436	61661.71887	53890.64574	52803.34072	1676469.01	50690.93169	38442.4494	60594.08076
165.0791_35.23	18946.06426	18077.9668	20424.23869	15911.04075	15397.73019	21524.0614	16252.45333	20372.77878	19799.08274	15615.1062	21307.78715	14940.09289	21553.7802	20403.22591	16721.25115	21846.23889	18697.21426	15198.19037	17465.08849	22090.59029	21256.75815	18705.54388	19233.6708	18151.40085	17881.36707	19467.99076	18299.87506	24133.08781	19330.30897	17407.44115	27986.78502	18779.07752	20710.56633	22576.614	16999.86793	23905.66181	20148.23137	16826.75341	14105.25648	14397.61183	15151.91871	11321.08007	19280.99978	28223.28866	26802.41444	19060.51086	19820.01561	20333.86949	18326.64382	19276.23795	14783.58522	18218.95663	19359.89369	19834.81094	15223.88297	20000.32572	15917.92019	16830.91114	21178.1206	18164.12251	18749.96214	21120.7961	16966.43779	18885.99822	18176.92785	18180.68503	18742.53692	17934.72277	16606.57104	28841.51113	18015.91768	17946.9409	19117.63466	18070.02013	17155.17942	18114.248	19132.10161	19384.43972	20794.10292	19656.75939	19881.55771	19677.98901	20851.84456	12696.68596	18794.45241	21010.60813	17686.31675	18057.76125	20781.03997	20152.958	18242.36633	17598.11288	15789.8336	18754.93654	19662.68104	17636.82093	12156.40453	21603.84521	20988.52643	17042.26351	17812.14925	21822.90304	21475.98321	20055.61512	19303.87104	17650.26265	39376.30249	12429.10496	20097.58504	17696.63003
131.0585_28.82	3844.267946	5115.884076	5838.912004	3749.728579	4519.51568	3426.588226	2233.47564	2972.03064	3259.442067	2391.18272	8843.621514	2549.785968	2745.98752	3337.054684	2915.043885	4445.184033	5134.467956	3992.058387	3445.747376	1766.333723	4547.949294	4055.612409	5303.656136	4198.340675	8132.229155	2792.722792	4053.443043	2548.90027	4572.766998	4973.154847	3825.594872	3910.148224	4459.779606	7007.437219	3254.140719	2908.990595	2533.050053	3829.353537	3464.385666	3101.198923	3183.673667	3128.070084	4598.609977	4239.864428	13849.79629	5076.958472	3635.528995	4815.981113	4083.116526	4179.868251	5703.771016	5739.432973	4028.593428	4600.038682	3335.03517	5224.635335	4075.391039	3564.745212	3631.71708	3824.855155	3207.298526	3814.605276	1866.693442	4926.271306	4097.821776	5185.490938	4856.438616	3986.64099	2781.442656	4681.658726	4726.111398	2874.619221	4549.414569	10401.30236	2962.960751	3627.325357	3621.943178	532.5489684	4539.539622	3887.76119	9087.229418	7010.970508	4324.677839	3420.944744	5499.004627	3152.509448	4996.060302	1522.602178	5786.100072	3195.857618	5400.58803	4179.677802	3471.076864	4485.452048	3451.696829	3715.917009	3315.840448	4791.304402	2824.295515	3013.793926	4703.616306	6605.204749	4423.742815	8163.888235	2935.429255	6424.22861	5428.62219	2571.649178	3212.8252	4423.299671
146.0688_36.62	99821.23539	106974.503	105537.9626	103016.5952	107358.3412	83988.66909	84220.68048	97819.27205	101671.9422	94814.54587	95741.69932	94993.03247	112498.6846	105676.7322	95181.23596	103679.4714	102366.2536	89680.18932	72793.13218	90495.34713	95468.71658	68600.93843	85586.45115	101750.2449	86837.57139	100735.4592	102263.0283	129143.7315	110460.7951	95449.39609	116265.5155	98616.88575	113631.9603	68155.20192	112651.3906	86240.50475	65539.91894	96140.02107	88416.80399	79068.52975	78723.27618	86616.22236	111224.723	93711.80382	79839.7855	77522.02546	93122.90936	137356.1281	96945.74624	93145.26405	97590.09731	89465.14734	83588.59704	102806.9594	145031.1122	111506.7777	97668.24102	108953.5904	81039.26317	113748.5519	114760.8775	92310.25981	90584.29699	85752.50246	116974.2175	83802.42971	90320.02628	92455.82701	120752.5988	132640.3002	117208.8077	92627.80871	103924.2331	115057.9702	115605.274	86421.17224	110605.3881	127922.5843	97635.67307	101049.5713	83047.08465	117874.0617	110905.9422	80283.26757	122784.5	87134.25482	88253.29154	83105.20133	108968.248	90270.28043	115582.9748	102501.6843	83883.26866	119927.533	91810.12233	100880.6802	103786.1669	107294.5523	111802.5547	81524.78539	91692.30392	126012.469	93212.92932	121251.2425	97983.54113	114948.0006	181311.721	93358.87671	106893.3824	86335.00046
133.0375_30.34	7707.105222	7115.665052	10372.44386	7085.837296	6120.392324	8850.678221	5141.460329	8944.331188	8828.385444	5947.123536	9662.534801	7620.934529	11079.31774	13669.12043	7065.774373	9176.789236	8412.779559	8589.853038	9227.716551	11029.07124	9212.15162	10043.78846	10419.64683	9250.935833	8764.222343	9518.10713	7957.004839	7353.774353	10435.4228	8336.021382	11511.65759	8279.301077	8906.134344	11121.59133	11167.42338	8508.383368	10672.36603	9191.707958	7518.506219	7034.493538	7980.088461	6610.517	6321.446306	9743.354135	14193.74262	8848.58677	6826.94728	9059.006491	8275.746901	7318.570226	6193.916677	8646.372459	9157.976233	9667.635313	7039.653785	9931.022148	6742.467032	9365.661727	9813.795417	8238.126844	8648.215435	9326.242567	7801.004999	9478.936631	9240.861903	9712.138875	9238.23116	6899.08472	6307.913333	14754.36029	8752.469254	9944.540344	8348.070683	9940.951927	6693.977898	9006.692467	8956.675597	11008.79084	9187.180814	7131.507146	9850.838489	10554.03069	11313.82725	8123.695317	8597.249353	8752.047273	8738.434033	9224.554676	9605.524335	10781.42852	7674.433825	8832.401744	8306.438366	14063.58851	12134.38523	5177.180562	3595.012684	7760.420678	9362.172229	7121.939666	6453.585299	13374.34882	9586.561897	11369.94671	10796.4307	6320.818777	22013.39472	5540.054388	9148.478119	7624.324999
565.7793_12.11	813.4731527	1015.059721	958.7297267	724.1987701	1084.433244	909.6063287	921.722212	936.374181	940.0701872	713.4795047	913.6317433	1089.62693	1045.058168	944.9259219	1035.948991	913.3280765	751.9003252	1105.628401	1020.057605	793.9090987	1021.152062	1057.637748	940.9401261	1062.525243	1252.602783	812.4874003	1012.001559	976.894205	863.8317618	824.8827062	1082.94932	845.3996368	1017.831728	926.4366138	1003.262593	1045.047846	1784.495424	893.1900903	1161.672668	1095.117361	908.2047752	944.8458438	873.2945648	854.099802	1061.441673	962.7581179	1001.674153	1032.899086	935.4978441	1024.364483	1038.094012	913.7784011	1076.802368	1152.486344	909.6923523	1029.541958	958.2616149	947.9955491	1054.580174	802.1608539	1077.81129	949.3461916	783.7470558	946.8408499	857.1578156	856.7364272	1062.930554	993.5365052	981.5475898	388.6651982	1026.398768	994.7169563	1074.257773	1005.052952	1063.093144	940.4335925	937.2834648	2189.847566	883.2651076	900.655276	875.6226673	875.7335903	940.6719155	981.4495397	867.2849653	1040.13981	1082.761537	848.560978	937.2404179	957.9735399	1097.467757	899.2123144	1235.287732	772.111356	838.0900707	1032.725903	1061.685664	1102.917009	906.0218125	1132.434603	952.9013813	957.0450131	1040.496994	797.3356787	893.3606737	1193.566502	23408.47578	990.4623585	960.5519306	779.3215096
302.1212_21.25	9257.132276	7715.488514	3820.475602	4918.52186	4023.32707	7326.330744	6325.132551	3821.853192	4501.731287	3947.553895	10764.32174	4007.931692	5730.81491	3639.257704	13358.31187	5608.592655	6467.900246	103106.5628	6937.15231	7113.392757	5798.784214	13007.35114	17404.18028	31838.84122	5540.422926	6661.541145	4175.969852	24340.46041	8915.749953	5150.642655	5744.295291	7264.397423	5790.664767	11676.53614	36870.39107	8443.938696	21652.58988	6299.492911	4628.647427	36250.5487	12953.81867	4975.404854	6852.327824	4574.863825	12342.10696	6879.895314	15083.83833	4791.376196	3755.101158	12526.03843	6280.765032	10005.64532	18778.46474	5693.724047	3868.92721	4116.080262	3918.762278	4585.497041	5907.242366	12219.02337	12401.62578	5783.156377	18227.1199	5309.228029	3280.665699	5895.134037	14432.63829	6743.863003	4133.623973	2895.234138	7643.286292	9377.634664	10268.79185	13571.87239	8242.596	5379.902226	6703.336715	66821.01525	6523.276362	10590.50213	4282.48383	9953.583305	13460.37754	19253.83583	11831.03732	4760.344435	8440.34738	8890.517677	4711.840332	10395.52558	11743.63395	5040.60249	28331.2604	38169.6141	6182.990088	3983.698497	53408.4289	5882.451041	7414.735197	8029.350194	5951.925056	4490.610693	7020.901298	15298.3103	17951.30064	6050.874279	227945.8675	5811.719565	9263.107108	7195.68154
180.0641_21.29	570909.7451	408326.5716	511395.7272	528953.1539	446008.3623	508979.0108	386233.6667	415882.9926	431216.2626	551935.9627	542869.6813	388946.4338	528505.7698	563358.6747	406515.9329	474664.5957	430688.6368	569255.4625	639776.274	614243.1501	437914.52	422383.7247	391051.5315	435384.6007	446133.52	473030.1901	394752.1018	420741.7862	529238.2769	426635.1795	454286.6091	488762.4018	469377.7817	442824.9718	512024.11	367181.7547	685652.3495	501392.9777	530800.1508	420172.0307	392897.7396	506170.2218	462716.1756	486950.4248	538141.5125	503421.2687	457157.7386	482121.5172	403615.4817	424001.8305	438118.5416	531569.2832	368491.5815	474195.8334	429524.8702	519107.5246	406794.9913	450013.6949	430266.3205	512841.8222	509242.4281	429258.151	491396.2896	486308.7529	496492.0602	455263.5269	471150.2643	350658.6705	475592.59	702833.347	597796.7214	518699.1777	475759.0408	579008.6222	503491.9039	395683.4872	511955.4025	1334829.883	482765.4331	432544.2091	421154.7203	563291.1895	505398.4707	527668.0684	498802.5678	453238.4381	453854.5938	481600.2721	562826.2527	523901.763	381630.7663	391334.6416	360733.4111	464660.1539	512142.099	460617.7944	440363.8019	458470.9117	440526.9993	458409.2422	371392.8231	693033.6835	514684.8655	502303.3496	467024.1285	410116.5177	2683117.595	590165.6988	479662.2752	426752.4871
179.0585_20.61	38147.56419	32237.0182	28140.6437	27681.17667	27235.78207	41416.25604	30435.14738	25195.19398	36678.54046	28055.23595	29378.20985	23178.50667	40290.67207	47337.91647	25239.07104	26665.19227	24124.28563	24678.60799	64565.05119	34084.90863	40484.72731	42476.64355	34343.56342	26006.87897	34241.23386	34348.95548	24571.62082	31742.55062	30738.09192	18252.86469	25481.34113	23507.37048	39865.34715	42831.72298	61377.52719	22072.84569	26258.76674	26825.44144	43112.49834	25227.58166	27047.92589	26450.95151	12116.32875	36129.35289	37014.71513	30325.1296	21187.0629	37696.08209	30735.54633	23624.80294	26683.98987	40757.9252	28859.08476	37928.81953	20155.6205	37083.63918	34363.08168	36296.03705	40644.39597	25736.62224	33772.05496	34978.19217	21413.58588	40027.77073	27760.11556	27813.45165	39816.34378	34933.28904	21426.24233	18077.84687	33440.11517	24469.80129	36979.4789	41117.63085	20942.97793	36003.56062	37692.01067	18057.00028	32723.05379	16830.68272	23803.47954	27928.1367	34932.57632	23443.75701	32460.35852	33765.43572	30297.2059	40892.24412	47849.7354	35031.15856	27202.40418	30887.53652	25107.22433	27377.87511	34542.48181	19958.75804	8173.85094	34717.80432	34361.7678	25303.81384	20031.56934	43400.86063	27184.69292	24028.20359	31158.13669	15740.81098	733112.4406	22692.06334	25016.46444	19325.16567
